year,city,state,lat,long,total_pop,violent_crime,homs_sum,rape_sum,rob_sum,agg_ass_sum
2000,Virginia Beach,Virginia,36.8529263,-75.977985,425257,943,11,101,451,380
2000,Washington,District of Columbia,38.9071923,-77.0368707,572059,8622,239,251,3553,4579
2000,Wichita,Kansas,37.688889,-97.336111,344284,2081,31,176,595,1279
2001,Albuquerque,New Mexico,35.0853336,-106.6055534,451098,5259,34,219,1610,3396
2001,Arlington,Texas,32.735687,-97.1080656,340525,2129,15,145,687,1282
2001,Atlanta,Georgia,33.7489954,-84.3879824,426511,10807,143,367,4341,5956
2001,Aurora,Colorado,39.7294319,-104.8319195,283876,1611,17,195,472,927
2001,Aurora,Illinois,41.7605849,-88.3200715,283876,1611,17,195,472,927
2001,Austin,Texas,30.267153,-97.7430608,671462,3181,26,274,1183,1698
2001,Baltimore,Maryland,39.2903848,-76.6121893,660826,14799,256,296,5747,8500
2001,Boston,Massachusetts,42.3600825,-71.0588801,591944,7361,65,361,2523,4412
2001,Buffalo,New York,42.8864468,-78.8783689,293187,3709,64,229,1600,1816
2001,Chicago,Illinois,41.8781136,-87.6297982,2910709,46608,666,1976,18433,25533
2001,Cincinnati,Ohio,39.1031182,-84.5120196,331880,4007,56,323,2095,1533
2001,Cleveland,Ohio,41.49932,-81.6943605,479263,6424,77,624,3298,2425
2001,Columbus,Georgia,32.4609764,-84.9877094,712748,6396,81,602,3364,2349
2001,Columbus,Ohio,39.9611755,-82.9987942,712748,6396,81,602,3364,2349
2001,Dallas,Texas,32.7766642,-96.7969879,1215553,17776,240,660,8330,8546
2001,Denver,Colorado,39.7392358,-104.990251,569653,3074,45,317,1250,1462
2001,Detroit,Michigan,42.331427,-83.0457538,956283,20947,395,652,7096,12804
2001,El Paso,Texas,31.7775757,-106.4424559,576453,4386,20,203,775,3388
2001,Fort Worth,Texas,32.7554883,-97.3307658,546828,3864,67,332,1389,2076
2001,Fresno,California,36.7468422,-119.7725868,435600,4096,40,202,1362,2492
2001,Honolulu,Hawaii,21.3069444,-157.8583333,885605,2453,20,293,999,1141
2001,Houston,Texas,29.7604267,-95.3698028,1997965,23419,267,945,9921,12286
2001,Indianapolis,Indiana,39.768403,-86.158068,798251,7428,112,442,2787,4087
2001,Jacksonville,Florida,30.3321838,-81.655651,754679,7388,75,287,2195,4831
2001,Kansas City,Missouri,39.0997265,-94.5785667,444267,7081,103,319,2367,4292
2001,Las Vegas,Nevada,36.1699412,-115.1398296,1117763,7549,133,447,3667,3302
2001,Long Beach,California,33.7700504,-118.1937395,470099,3413,49,125,1417,1822
2001,Los Angeles,California,34.0522342,-118.2436849,3763486,52243,588,1409,17166,33080
2001,Louisville,Kentucky,38.2526647,-85.7584557,0,0,0,0,0,0
2001,Memphis,Tennessee,35.1495343,-90.0489801,655898,10906,159,489,4343,5915
2001,Mesa,Arizona,33.4151843,-111.8314724,410026,2516,17,106,452,1941
2001,Miami,Florida,25.7616798,-80.1917902,371863,7210,66,118,2719,4307
2001,Milwaukee,Wisconsin,43.0389025,-87.9064736,601229,5463,127,295,2913,2128
2001,Minneapolis,Minnesota,44.977753,-93.2650108,386726,4101,43,399,1943,1716
2001,Nashville,Tennessee,36.1626638,-86.7816016,555059,9059,61,413,2504,6081
2001,New Orleans,Louisiana,29.9510658,-90.0715323,484289,5877,213,209,2778,2677
2001,New York,New York,40.7127837,-74.0059413,8023018,68173,629,1530,28202,37812
2001,Newark,New Jersey,40.735657,-74.1723667,275823,3837,90,91,1837,1819
2001,Oakland,California,37.8043637,-122.2711137,406908,5330,84,295,2125,2826
2001,Oklahoma City,Oklahoma,35.4675602,-97.5164276,507517,4183,45,405,1090,2643
2001,Omaha,Nebraska,41.2523634,-95.9979883,390456,2708,25,157,868,1658
2001,Orlando,Florida,28.5383355,-81.3792365,190769,3685,15,135,1086,2449
2001,Philadelphia,Pennsylvania,39.9525839,-75.1652215,1518302,21404,309,1014,9604,10477
2001,Phoenix,Arizona,33.4483771,-112.0740373,1366542,10532,209,400,4629,5294
2001,Pittsburgh,Pennsylvania,40.4406248,-79.9958864,341414,2964,55,134,1384,1391
2001,Portland,Oregon,45.5230622,-122.6764816,537081,4556,21,305,1267,2963
2001,Raleigh,North Carolina,35.7795897,-78.6381787,280791,2187,10,91,804,1282
2001,Sacramento,California,38.5815719,-121.4943996,414582,3309,40,169,1440,1660
2001,Salt Lake City,Utah,40.7607793,-111.8910474,184723,1166,18,121,481,546
2001,San Antonio,Texas,29.4241219,-98.4936282,1170622,9546,100,492,2146,6808
2001,San Diego,California,32.715738,-117.1610838,1246136,7405,50,342,1729,5284
2001,San Francisco,California,37.7749295,-122.4194155,791168,6784,62,226,3808,2688
2001,San Jose,California,37.3382082,-121.8863286,913513,5564,22,329,712,4501
2001,Seattle,Washington,47.6062095,-122.3320708,572345,4150,25,164,1594,2367
2001,St. Louis,Missouri,38.6270025,-90.1994042,350336,7664,148,120,3140,4256
2001,Tampa,Florida,27.950575,-82.4571776,311310,6616,34,212,2359,4011
2001,Tucson,Arizona,32.2217429,-110.926479,503461,4823,42,321,1698,2762
2001,Tulsa,Oklahoma,36.1539816,-95.992775,394125,4547,34,256,776,3481
2001,Virginia Beach,Virginia,36.8529263,-75.977985,431819,838,12,111,366,349
2001,Washington,District of Columbia,38.9071923,-77.0368707,571822,9192,231,181,3777,5003
2001,Wichita,Kansas,37.688889,-97.336111,345081,2443,17,183,742,1501
2002,Albuquerque,New Mexico,35.0853336,-106.6055534,457488,4889,51,293,1295,3250
2002,Arlington,Texas,32.735687,-97.1080656,347789,2202,14,152,794,1242
2002,Atlanta,Georgia,33.7489954,-84.3879824,435494,9969,152,276,4168,5373
2002,Aurora,Colorado,39.7294319,-104.8319195,289584,1827,16,242,546,1023
2002,Aurora,Illinois,41.7605849,-88.3200715,289584,1827,16,242,546,1023
2002,Austin,Texas,30.267153,-97.7430608,685784,3203,25,256,1174,1748
2002,Baltimore,Maryland,39.2903848,-76.6121893,671028,13789,253,178,4714,8644
2002,Boston,Massachusetts,42.3600825,-71.0588801,596444,6956,60,369,2533,3994
2002,Buffalo,New York,42.8864468,-78.8783689,295441,3757,43,185,1627,1902
2002,Chicago,Illinois,41.8781136,-87.6297982,2938299,45985,648,1963,18532,24842
2002,Cincinnati,Ohio,39.1031182,-84.5120196,333273,4250,70,350,2393,1437
2002,Cleveland,Ohio,41.49932,-81.6943605,481274,6364,80,619,3263,2402
2002,Columbus,Georgia,32.4609764,-84.9877094,715739,6499,81,673,3503,2242
2002,Columbus,Ohio,39.9611755,-82.9987942,715739,6499,81,673,3503,2242
2002,Dallas,Texas,32.7766642,-96.7969879,1241481,17018,196,656,8041,8125
2002,Denver,Colorado,39.7392358,-104.990251,581105,3104,51,321,1191,1541
2002,Detroit,Michigan,42.331427,-83.0457538,961987,19940,402,708,6288,12542
2002,El Paso,Texas,31.7775757,-106.4424559,588750,3892,14,221,575,3082
2002,Fort Worth,Texas,32.7554883,-97.3307658,558493,4243,53,321,1648,2221
2002,Fresno,California,36.7468422,-119.7725868,443363,3780,42,158,1479,2101
2002,Honolulu,Hawaii,21.3069444,-157.8583333,900433,2601,18,304,1072,1207
2002,Houston,Texas,29.7604267,-95.3698028,2040583,24958,256,892,11212,12598
2002,Indianapolis,Indiana,39.768403,-86.158068,804034,7518,112,441,2937,4028
2002,Jacksonville,Florida,30.3321838,-81.655651,769253,7043,90,277,2016,4660
2002,Kansas City,Missouri,39.0997265,-94.5785667,447650,6054,83,300,2011,3660
2002,Las Vegas,Nevada,36.1699412,-115.1398296,1153546,8981,137,494,3776,4574
2002,Long Beach,California,33.7700504,-118.1937395,478478,3626,67,144,1505,1910
2002,Los Angeles,California,34.0522342,-118.2436849,3830561,51695,654,1415,17197,32429
2002,Louisville,Kentucky,38.2526647,-85.7584557,0,0,0,0,0,0
2002,Memphis,Tennessee,35.1495343,-90.0489801,662441,10416,149,517,4244,5506
2002,Mesa,Arizona,33.4151843,-111.8314724,421547,2887,22,129,590,2146
2002,Miami,Florida,25.7616798,-80.1917902,379044,7228,65,96,2706,4361
2002,Milwaukee,Wisconsin,43.0389025,-87.9064736,605600,5782,111,326,3197,2148
2002,Minneapolis,Minnesota,44.977753,-93.2650108,390415,4123,47,362,1794,1920
2002,Nashville,Tennessee,36.1626638,-86.7816016,560596,8684,63,403,2080,6138
2002,New Orleans,Louisiana,29.9510658,-90.0715323,486157,4556,258,162,1994,2142
2002,New York,New York,40.7127837,-74.0059413,8084693,63839,587,1689,27229,34334
2002,Newark,New Jersey,40.735657,-74.1723667,279269,3193,65,88,1567,1473
2002,Oakland,California,37.8043637,-122.2711137,414161,5661,108,249,2452,2852
2002,Oklahoma City,Oklahoma,35.4675602,-97.5164276,512448,4214,38,445,1169,2562
2002,Omaha,Nebraska,41.2523634,-95.9979883,394090,2829,26,173,998,1632
2002,Orlando,Florida,28.5383355,-81.3792365,194454,3619,15,121,1034,2449
2002,Philadelphia,Pennsylvania,39.9525839,-75.1652215,1524226,20057,288,1035,8869,9865
2002,Phoenix,Arizona,33.4483771,-112.0740373,1404938,10223,177,410,4075,5561
2002,Pittsburgh,Pennsylvania,40.4406248,-79.9958864,342529,3794,47,148,1616,1983
2002,Portland,Oregon,45.5230622,-122.6764816,544604,4512,20,354,1294,2844
2002,Raleigh,North Carolina,35.7795897,-78.6381787,285383,1966,19,106,697,1144
2002,Sacramento,California,38.5815719,-121.4943996,421971,3547,47,185,1734,1581
2002,Salt Lake City,Utah,40.7607793,-111.8910474,188504,1238,11,110,478,639
2002,San Antonio,Texas,29.4241219,-98.4936282,1195592,9769,100,464,2114,7091
2002,San Diego,California,32.715738,-117.1610838,1268346,7193,47,330,1627,5189
2002,San Francisco,California,37.7749295,-122.4194155,805269,6059,68,210,3208,2573
2002,San Jose,California,37.3382082,-121.8863286,927821,4134,26,379,827,2902
2002,Seattle,Washington,47.6062095,-122.3320708,580089,4092,26,152,1576,2338
2002,St. Louis,Missouri,38.6270025,-90.1994042,353004,7499,111,136,2818,4434
2002,Tampa,Florida,27.950575,-82.4571776,317322,6289,37,204,2334,3714
2002,Tucson,Arizona,32.2217429,-110.926479,517607,4709,47,338,1350,2974
2002,Tulsa,Oklahoma,36.1539816,-95.992775,397953,4323,26,243,901,3153
2002,Virginia Beach,Virginia,36.8529263,-75.977985,438175,960,3,138,443,376
2002,Washington,District of Columbia,38.9071923,-77.0368707,570898,9109,262,262,3731,4854
2002,Wichita,Kansas,37.688889,-97.336111,347801,2368,20,208,796,1344
2003,Albuquerque,New Mexico,35.0853336,-106.6055534,468764,4439,51,263,1080,3045
2003,Arlington,Texas,32.735687,-97.1080656,355385,1863,9,167,598,1089
2003,Atlanta,Georgia,33.7489954,-84.3879824,431043,8490,148,281,3701,4360
2003,Aurora,Colorado,39.7294319,-104.8319195,288830,1700,18,227,572,883
2003,Aurora,Illinois,41.7605849,-88.3200715,288830,1700,18,227,572,883
2003,Austin,Texas,30.267153,-97.7430608,682319,3153,27,226,1251,1649
2003,Baltimore,Maryland,39.2903848,-76.6121893,644554,11183,270,204,4339,6370
2003,Boston,Massachusetts,42.3600825,-71.0588801,589795,7173,39,262,2759,4113
2003,Buffalo,New York,42.8864468,-78.8783689,288187,3924,65,206,1654,1999
2003,Chicago,Illinois,41.8781136,-87.6297982,2898374,39483,598,1799,17302,19784
2003,Cincinnati,Ohio,39.1031182,-84.5120196,324297,3656,72,319,2184,1081
2003,Cleveland,Ohio,41.49932,-81.6943605,468446,6200,73,646,3167,2314
2003,Columbus,Georgia,32.4609764,-84.9877094,726151,6215,109,615,3332,2159
2003,Columbus,Ohio,39.9611755,-82.9987942,726151,6215,109,615,3332,2159
2003,Dallas,Texas,32.7766642,-96.7969879,1230302,16865,226,601,7963,8075
2003,Denver,Colorado,39.7392358,-104.990251,565905,3531,63,304,1421,1743
2003,Detroit,Michigan,42.331427,-83.0457538,927766,18724,366,814,5817,11727
2003,El Paso,Texas,31.7775757,-106.4424559,586392,3502,21,219,581,2681
2003,Fort Worth,Texas,32.7554883,-97.3307658,576339,3751,57,243,1462,1989
2003,Fresno,California,36.7468422,-119.7725868,449898,3505,37,164,1215,2089
2003,Honolulu,Hawaii,21.3069444,-157.8583333,905301,2606,15,266,989,1336
2003,Houston,Texas,29.7604267,-95.3698028,2041081,23988,278,768,10985,11957
2003,Indianapolis,Indiana,39.768403,-86.158068,800167,7067,105,420,2828,3714
2003,Jacksonville,Florida,30.3321838,-81.655651,776417,6729,92,213,2344,4080
2003,Kansas City,Missouri,39.0997265,-94.5785667,445965,6151,82,308,1890,3871
2003,Las Vegas,Nevada,36.1699412,-115.1398296,1189388,9158,141,511,3955,4551
2003,Long Beach,California,33.7700504,-118.1937395,477368,3579,49,136,1411,1983
2003,Los Angeles,California,34.0522342,-118.2436849,3838838,48824,515,1226,16577,30506
2003,Louisville,Kentucky,38.2526647,-85.7584557,623771,3323,50,145,1455,1673
2003,Memphis,Tennessee,35.1495343,-90.0489801,653858,10312,126,449,4299,5438
2003,Mesa,Arizona,33.4151843,-111.8314724,436569,2346,14,116,431,1785
2003,Miami,Florida,25.7616798,-80.1917902,381651,7157,74,107,2928,4048
2003,Milwaukee,Wisconsin,43.0389025,-87.9064736,594269,5290,110,246,2868,2066
2003,Minneapolis,Minnesota,44.977753,-93.2650108,378602,4517,46,384,2192,1895
2003,Nashville,Tennessee,36.1626638,-86.7816016,554888,8332,72,335,2197,5728
2003,New Orleans,Louisiana,29.9510658,-90.0715323,475128,4596,274,213,2071,2038
2003,New York,New York,40.7127837,-74.0059413,8098066,59448,597,1609,25989,31253
2003,Newark,New Jersey,40.735657,-74.1723667,278551,2731,81,85,1304,1261
2003,Oakland,California,37.8043637,-122.2711137,407003,5613,109,268,2474,2762
2003,Oklahoma City,Oklahoma,35.4675602,-97.5164276,521681,4642,49,365,1381,2847
2003,Omaha,Nebraska,41.2523634,-95.9979883,401692,2627,35,179,896,1517
2003,Orlando,Florida,28.5383355,-81.3792365,197268,3322,21,136,849,2316
2003,Philadelphia,Pennsylvania,39.9525839,-75.1652215,1495903,20620,348,1004,9617,9651
2003,Phoenix,Arizona,33.4483771,-112.0740373,1403228,9722,241,526,3676,5279
2003,Pittsburgh,Pennsylvania,40.4406248,-79.9958864,335302,3559,67,136,1635,1721
2003,Portland,Oregon,45.5230622,-122.6764816,545271,4436,27,310,1367,2732
2003,Raleigh,North Carolina,35.7795897,-78.6381787,310157,2004,14,81,748,1161
2003,Sacramento,California,38.5815719,-121.4943996,439811,3420,43,187,1630,1560
2003,Salt Lake City,Utah,40.7607793,-111.8910474,184022,1296,15,80,504,697
2003,San Antonio,Texas,29.4241219,-98.4936282,1212789,7252,85,537,2060,4570
2003,San Diego,California,32.715738,-117.1610838,1272746,7366,65,406,1626,5269
2003,San Francisco,California,37.7749295,-122.4194155,772065,5725,69,215,3065,2376
2003,San Jose,California,37.3382082,-121.8863286,909890,3378,29,279,815,2255
2003,Seattle,Washington,47.6062095,-122.3320708,576296,3944,32,174,1509,2229
2003,St. Louis,Missouri,38.6270025,-90.1994042,340256,7424,74,81,2786,4483
2003,Tampa,Florida,27.950575,-82.4571776,320908,5733,41,222,1769,3701
2003,Tucson,Arizona,32.2217429,-110.926479,514618,4709,47,330,1478,2854
2003,Tulsa,Oklahoma,36.1539816,-95.992775,393907,4304,61,272,891,3080
2003,Virginia Beach,Virginia,36.8529263,-75.977985,439454,932,24,121,409,378
2003,Washington,District of Columbia,38.9071923,-77.0368707,563384,8839,248,273,3836,4482
2003,Wichita,Kansas,37.688889,-97.336111,356123,2229,18,220,556,1435
2004,Albuquerque,New Mexico,35.0853336,-106.6055534,479074,4720,41,235,1238,3206
2004,Arlington,Texas,32.735687,-97.1080656,360970,1893,14,200,662,1017
2004,Atlanta,Georgia,33.7489954,-84.3879824,430066,7921,111,267,3116,4427
2004,Aurora,Colorado,39.7294319,-104.8319195,293655,1739,13,193,554,979
2004,Aurora,Illinois,41.7605849,-88.3200715,293655,1739,13,193,554,979
2004,Austin,Texas,30.267153,-97.7430608,683298,3588,26,303,1406,1853
2004,Baltimore,Maryland,39.2903848,-76.6121893,634279,11667,276,182,4050,7159
2004,Boston,Massachusetts,42.3600825,-71.0588801,580087,6917,61,269,2428,4159
2004,Buffalo,New York,42.8864468,-78.8783689,285567,3804,51,212,1485,2056
2004,Chicago,Illinois,41.8781136,-87.6297982,2882746,36863,448,1757,15912,18746
2004,Cincinnati,Ohio,39.1031182,-84.5120196,318005,3668,64,318,2409,877
2004,Cleveland,Ohio,41.49932,-81.6943605,462260,6007,79,536,3294,2098
2004,Columbus,Georgia,32.4609764,-84.9877094,729911,5939,78,598,3358,1905
2004,Columbus,Ohio,39.9611755,-82.9987942,729911,5939,78,598,3358,1905
2004,Dallas,Texas,32.7766642,-96.7969879,1228613,16165,248,588,7466,7863
2004,Denver,Colorado,39.7392358,-104.990251,563688,4490,87,243,1442,2718
2004,Detroit,Michigan,42.331427,-83.0457538,914353,15913,385,719,5451,9358
2004,El Paso,Texas,31.7775757,-106.4424559,593924,3242,11,201,570,2460
2004,Fort Worth,Texas,32.7554883,-97.3307658,594950,3784,52,288,1415,2029
2004,Fresno,California,36.7468422,-119.7725868,456663,3496,53,181,1232,2030
2004,Honolulu,Hawaii,21.3069444,-157.8583333,906589,2507,26,222,818,1441
2004,Houston,Texas,29.7604267,-95.3698028,2043446,23427,272,908,10182,12065
2004,Indianapolis,Indiana,39.768403,-86.158068,800589,7067,109,479,2763,3716
2004,Jacksonville,Florida,30.3321838,-81.655651,790972,6533,104,209,2223,3997
2004,Kansas City,Missouri,39.0997265,-94.5785667,446659,6449,89,316,1923,4121
2004,Las Vegas,Nevada,36.1699412,-115.1398296,1239805,9783,131,605,3729,5318
2004,Long Beach,California,33.7700504,-118.1937395,480945,3755,48,137,1533,2037
2004,Los Angeles,California,34.0522342,-118.2436849,3864018,42786,518,1131,14181,26956
2004,Louisville,Kentucky,38.2526647,-85.7584557,624697,3280,66,216,1476,1522
2004,Memphis,Tennessee,35.1495343,-90.0489801,652526,10093,107,448,3773,5765
2004,Mesa,Arizona,33.4151843,-111.8314724,445006,2500,22,124,421,1933
2004,Miami,Florida,25.7616798,-80.1917902,385186,6461,69,102,2367,3923
2004,Milwaukee,Wisconsin,43.0389025,-87.9064736,590874,4637,87,176,2551,1823
2004,Minneapolis,Minnesota,44.977753,-93.2650108,376255,4726,53,389,2248,2036
2004,Nashville,Tennessee,36.1626638,-86.7816016,555134,8615,59,395,2125,6036
2004,New Orleans,Louisiana,29.9510658,-90.0715323,471057,4467,264,189,1836,2178
2004,New York,New York,40.7127837,-74.0059413,8101321,55688,570,1428,24373,29317
2004,Newark,New Jersey,40.735657,-74.1723667,279857,2867,84,73,1345,1365
2004,Oakland,California,37.8043637,-122.2711137,403445,5151,83,262,2190,2616
2004,Oklahoma City,Oklahoma,35.4675602,-97.5164276,525094,4321,39,374,1173,2735
2004,Omaha,Nebraska,41.2523634,-95.9979883,406109,2608,20,187,824,1577
2004,Orlando,Florida,28.5383355,-81.3792365,203764,3562,17,174,962,2409
2004,Philadelphia,Pennsylvania,39.9525839,-75.1652215,1484224,20902,330,1001,9757,9814
2004,Phoenix,Arizona,33.4483771,-112.0740373,1428973,9465,202,490,3723,5050
2004,Pittsburgh,Pennsylvania,40.4406248,-79.9958864,334231,3739,46,99,1602,1992
2004,Portland,Oregon,45.5230622,-122.6764816,543838,4034,29,313,1287,2405
2004,Raleigh,North Carolina,35.7795897,-78.6381787,321850,1867,16,99,661,1091
2004,Sacramento,California,38.5815719,-121.4943996,450472,4730,50,195,1914,2571
2004,Salt Lake City,Utah,40.7607793,-111.8910474,182768,1329,14,93,464,758
2004,San Antonio,Texas,29.4241219,-98.4936282,1235128,7846,94,677,2127,4948
2004,San Diego,California,32.715738,-117.1610838,1281366,6774,62,373,1650,4689
2004,San Francisco,California,37.7749295,-122.4194155,760353,5757,88,152,3041,2476
2004,San Jose,California,37.3382082,-121.8863286,908712,3379,24,256,785,2314
2004,Seattle,Washington,47.6062095,-122.3320708,575816,3798,24,145,1588,2041
2004,St. Louis,Missouri,38.6270025,-90.1994042,335143,6957,113,171,2632,4041
2004,Tampa,Florida,27.950575,-82.4571776,324704,5178,30,181,1413,3554
2004,Tucson,Arizona,32.2217429,-110.926479,522487,4873,55,387,1552,2879
2004,Tulsa,Oklahoma,36.1539816,-95.992775,389135,4688,48,299,1035,3306
2004,Virginia Beach,Virginia,36.8529263,-75.977985,443840,1006,15,141,478,372
2004,Washington,District of Columbia,38.9071923,-77.0368707,553523,7336,198,218,3057,3863
2004,Wichita,Kansas,37.688889,-97.336111,356179,2887,29,241,627,1990
2005,Albuquerque,New Mexico,35.0853336,-106.6055534,490631,4670,53,285,1150,3182
2005,Arlington,Texas,32.735687,-97.1080656,365380,2369,24,178,768,1399
2005,Atlanta,Georgia,33.7489954,-84.3879824,430666,7213,90,223,2861,4039
2005,Aurora,Colorado,39.7294319,-104.8319195,295888,1835,28,223,644,940
2005,Aurora,Illinois,41.7605849,-88.3200715,295888,1835,28,223,644,940
2005,Austin,Texas,30.267153,-97.7430608,693019,3393,26,312,1182,1873
2005,Baltimore,Maryland,39.2903848,-76.6121893,641097,11248,269,162,3910,6907
2005,Boston,Massachusetts,42.3600825,-71.0588801,567589,7479,73,268,2649,4489
2005,Buffalo,New York,42.8864468,-78.8783689,283269,3938,56,184,1667,2031
2005,Chicago,Illinois,41.8781136,-87.6297982,2873441,36050,448,1695,15964,17943
2005,Cincinnati,Ohio,39.1031182,-84.5120196,314292,3738,79,329,2320,1010
2005,Cleveland,Ohio,41.49932,-81.6943605,458885,6430,110,488,3744,2088
2005,Columbus,Georgia,32.4609764,-84.9877094,730329,6203,103,557,3810,1733
2005,Columbus,Ohio,39.9611755,-82.9987942,730329,6203,103,557,3810,1733
2005,Dallas,Texas,32.7766642,-96.7969879,1230303,15429,202,562,6882,7783
